"ВОЛЬВАК® ND LaSota MLV (VOLVAC® ND LaSota MLV)";"Вакцина расфасована по 2.8 см(3)-3.2 см(3), 4.7 см(3)-5.3 см(3), 5.8 см(3)-6.2 см(3), 16 см(3)-18 см(3 )(1000, 2000, 5000, 10 000 доз соответственно), а разбавитель - по 30 мл во флаконы соответствующей вместимости. Флаконы герметично укупорены резиновыми пробками, укрепленными алюминиевыми колпачками. Флаконы с вакциной после лиофилизации вакуумированы.Флаконы с вакциной и разбавителем упакованы в отдельные картонные или пластиковые коробки по 5-10 шт. В коробку с вакциной вкладывают инструкцию по ее применению. В коробку с разбавителем вкладывают дозирующие аппликаторы. Коробки с вакциной и разбавителем упакованы в отдельные ящики (или другую транспортную упаковку)."
"ВОЛЬВАК® ND Conc. KV (VOLVAC® ND Conc. KV)";"Расфасована по 500 мл (2500 - 5000 доз) в полиэтиленовые флаконы соответствующей вместимости. Флаконы герметично укупорены резиновыми пробками, укрепленными алюминиевыми колпачками.Флаконы с вакциной упакованы в картонные коробки. В каждую коробку с вакциной вложена инструкция по ее применению."
"ВОЛЬВАК® IBD MLV (VOLVAC® IBD MLV)";"Расфасована по 1000, 5000, 10 000 доз в стеклянные флаконы соответствующей вместимости, растворитель - во флаконы по 30 мл. Флаконы герметично укупорены резиновыми пробками, укрепленными алюминиевыми колпачками.Флаконы с вакциной и растворителем упакованы в картонные или пластиковые коробки. В каждую коробку с вакциной и растворителем вложена инструкция по применению на русском языке.Коробки с вакциной и растворителем упакованы в ящики (или другую транспортную упаковку)."
"ВОЛЬВАК® IB Mass MLV (VOLVAC® IB Mass MLV)";"Вакцина расфасована по 1.8 см(3)-2.2 см(3), 1.8 см(3)-2.2 см(3), 2.3 см(3)-2.7 см(3), 2.8 см(3)-3.2 см(3 )(1000, 2000, 5000, 10 000 доз соответственно) в стеклянные флаконы соответствующей вместимости; разбавитель - во флаконы по 30 мл. Флаконы герметично укупорены резиновыми пробками, укрепленными алюминиевыми колпачками.Флаконы с вакциной и разбавителем упакованы в отдельные картонные или пластиковые коробки по 10 шт. В коробку с вакциной вкладывают инструкцию по ее применению. В коробку с разбавителем вкладывают дозирующие аппликаторы. Коробки с вакциной и разбавителем упакованы в отдельные ящики (или другую транспортную упаковку)."
"8 В 1 ЭКСЕЛЬ ПИВНЫЕ ДРОЖЖИ (8 IN 1® EXCEL® BREWER'S YEAST) таб. 0.4 мг";"Расфасованы по 80, 140, 260, 780 и 1430 шт. в полимерные банки соответствующей вместимости с навинчиваемыми крышками. Каждую упаковку маркируют на русском языке с указанием: наименования организации-производителя, ее адреса и товарного знака, наименования, назначения и способа применения добавки, состава и гарантированных показателей, срока и условий хранения, номера партии, массы таблетки, количества таблеток в упаковке, даты изготовления, сведений о сертификации, надписи ""Для животных"" и снабжают инструкцией по применению."
"8 В 1 ЭКСЕЛЬ ПИВНЫЕ ДРОЖЖИ (8 IN 1® EXCEL® BREWER'S YEAST) таб. 2.1 мг";"Расфасованы по 80, 140, 260, 780 и 1430 шт. в полимерные банки соответствующей вместимости с навинчиваемыми крышками. Каждую упаковку маркируют на русском языке с указанием: наименования организации-производителя, ее адреса и товарного знака, наименования, назначения и способа применения добавки, состава и гарантированных показателей, срока и условий хранения, номера партии, массы таблетки, количества таблеток в упаковке, даты изготовления, сведений о сертификации, надписи ""Для животных"" и снабжают инструкцией по применению."
"8 В 1 ЭКСЕЛЬ МУЛЬТИВИТАМИНЫ ДЛЯ СОБАК МЕЛКИХ ПОРОД (8 IN 1® EXCEL® MULTI VITAMIN - SMALL BREED) таб.";"Расфасованы по 70 шт. в полимерные банки соответствующей вместимости с навинчиваемыми крышками."
"8 В 1 ЭКСЕЛЬ МОБАЙЛ ФЛЕКС ПЛЮС (8 IN 1® EXCEL® MOBILE FLEX(+))";"Расфасован по 150 г в полимерные банки соответствующей вместимости с навинчиваемыми крышками."
"8 В 1 ЭКСЕЛЬ КАЛЬЦИЙ (8 IN 1® EXCEL® CALCIUM) таб.";"Расфасованы по 155, 470, 880 и 1700 шт. в полимерные банки соответствующей вместимости с навинчиваемыми крышками."
"8 В 1 ЭКСЕЛЬ ГЛЮКОЗАМИН+МСМ (8 IN 1 EXCEL GLUCOSAMINE+MSM) таб.";"Расфасованы по 55 или 110 шт. в полимерные банки с крышками."
"8 В 1 ЭКСЕЛЬ ГЛЮКОЗАМИН (8 IN 1 EXCEL GLUCOSAMINE) таб.";"Расфасованы по 55 или 110 шт. в полимерные банки с крышками."
"БИОСЕПТИН (BIOSEPTIN)";"Расфасована по 0.06, 0.50, 1.0 и 2.0 кг в тубы полимерные или в банки полимерные. Каждую единицу потребительской упаковки снабжают инструкцией по применению."
"ВЕТОМ 4 (VETOM 4)";"Расфасован по 0.005 кг, 0.05 кг, 0.1 кг, 0.2 кг, 0.3 кг, 0.5 кг, 1 кг, 2 кг и 5 кг в пакеты из ламинированной бумаги или полимерных водонепроницаемых материалов или в банки полимерные; по 1, 2 и 5 кг в пакеты с внутренним полимерным покрытием или в банки полимерные; по 1, 2 и 5 кг пакеты из полиэтилена или полимерных комбинированных водонепроницаемых материалов. Каждую единицу потребительской упаковки снабжают инструкцией по применению."
"ВЕТОМ 3 (VETOM 3)";"Расфасован по 0.005, 0.010, 0.1, 0.2, 0.3 и 0.5 кг в пакеты из ламинированной бумаги или полимерных водонепроницаемых материалов или в банки полимерные; по 1, 2 и 5 кг в пакеты с внутренним полимерным покрытием или в банки полимерные; по 1, 2 и 5 кг пакеты из полиэтилена или полимерных комбинированных водонепроницаемых материалов. Каждую единицу потребительской упаковки снабжают инструкцией по применению."
"ВЕТОМ 2 (VETOM 2)";"Расфасован по 0.005, 0.010, 0.1, 0.2, 0.3 и 0.5 кг в пакеты из ламинированной бумаги или полимерных водонепроницаемых материалов или в банки полимерные; по 1, 2 и 5 кг в пакеты с внутренним полимерным покрытием или в банки полимерные; по 1, 2 и 5 кг пакеты из полиэтилена или полимерных комбинированных водонепроницаемых материалов. Каждую единицу потребительской упаковки снабжают инструкцией по применению."
"ВЕТОМ 1.1 (VETOM 1.1)";"Расфасован по 0.005 кг, 0.01 кг, 0.05 кг, 0.1 кг, 0.2 кг, 0.3 кг и 0.5 кг в пакеты из ламинированной бумаги или полимерных водонепроницаемых материалов или в банки полимерные; по 1 кг, 2 кг, 5 кг в пакеты с внутренним полимерным покрытием или в банки полимерные; по 1 кг, 2 кг и 5 кг пакеты из полиэтилена или полимерных комбинированных водонепроницаемых материалов.Каждую единицу фасовки маркируют на русском языке с указанием: наименования организации-производителя, ее адреса и товарного знака, названия кормовой добавки, назначения и способа применения, состава и гарантированных показателей качества, обозначения стандарта организации, надписи ""Для ветеринарного применения"", номера партии, даты изготовления (число, месяц, год), срока и условий хранения, массы нетто, знака соответствия, номера госрегистрации и снабжают инструкцией по применению."
"ГЛИКОПИН® (GLIKOPIN®) таб.";"Расфасованы по 10 шт. в контурные ячейковые упаковки. По 1 контурной ячейковой упаковке вместе с инструкцией по применению помещают в картонную пачку."
"ФОРВЕТ® (FORVET) раствор д/инъекций";"Расфасован по 1, 2, 5 мл в стеклянные ампулы или по 1, 2, 5, 10, 20, 50 и 100 мл во флаконы из нейтрального стекла соответствующей вместимости, укупоренных резиновыми пробками, укрепленными алюминиевыми колпачками."
"АСД фракция 2 (ASD fraction 2)";"Расфасован по 5, 7, 10 мл в полимерные или стеклянные флаконы вместимостью 10 мл; по 20, 50, 100, 200 мл в полимерные или стеклянные флаконы соответствующей вместимости; по 1000 мл в пластиковые или стеклянные бутылки. Флаконы, стеклянные бутылки укупорены резиновыми пробками и обкатаны алюминиевыми колпачками, полимерные бутылки закрыты навинчиваемыми пластмассовыми крышками с контролем первого вскрытия. Флаконы вместимостью 10 мл по 4, 6, 8, 10 шт. или поштучно помещены в картонную пачку, допускается выпуск флаконов с препаратом по 100 мл без пачки. Каждая единица фасовки снабжена инструкцией по применению."
"ВЕЛЕС 6.59 (VELES 6.59)";"Расфасован по 10, 50, 100, 500, 1000 мл в стерильные флаконы, банки из стекломассы или из полимерных материалов; по 2 л в полимерные бутыли или канистры. Каждую единицу потребительской упаковки снабжают инструкцией по применению."
"ФОРТЕКОР® ТАБЛЕТКИ (FORTEKOR® TABLETS) таб. 5 мг";"Расфасованы по 14 шт. в блистеры, упакованные в картонные коробки вместе с инструкцией по применению препарата."
"ФОРТЕКОР® ТАБЛЕТКИ (FORTEKOR® TABLETS) таб. 20 мг";"Расфасованы по 14 шт. в блистеры, упакованные в картонные коробки вместе с инструкцией по применению препарата."
"ПРАК-ТИК® (PRAC-TIC®) раствор д/наружного применения";"Расфасован по 0.45 мл; 1.1 мл; 2.2 мл и 5.0 мл в полипропиленовые пипетки, упакованные по 3 шт. в блистеры из алюминиевой фольги, помещенные в картонные коробки вместе с инструкцией по применению."
"ИММУНОФАН® (IMMUNOFAN) раствор д/инъекций";"Расфасован в ампулы по 1 мл, упакованные в картонную коробку по 5 шт. и снабженные инструкцией по применению, а также в стеклянные флаконы по 1, 2, 5, 10 и 50 мл герметично укупоренные полимерными или резиновыми пробками, укрепленными алюминиевыми колпачками."
"ТИЛОЗИН (TILOZIN) раствор д/инъекций 50 мг";"Расфасован по 20, 50 и 100 мл в стеклянные флаконы, укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками. Каждая потребительская упаковка снабжена инструкцией по применению."
"ТИЛОЗИН (TILOZIN) раствор д/инъекций 200 мг";"Расфасован по 20, 50 и 100 мл в стеклянные флаконы, укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками. Каждая потребительская упаковка снабжена инструкцией по применению."
"ДОКСИЛОКС® (DOXYLOX) раствор д/инъекций";"Расфасован по 100 мл в стеклянные флаконы соответствующей вместимости, укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками. Каждая потребительская упаковка снабжена инструкцией по применению препарата."
"БУРСИН ПЛЮС (BURSINE PLUS)";"Расфасована по 500 (5 см(3)), 1000 (5 см(3)), 2000 (5 см(3)), 2500 (5 см(3)), 5000 (5 см(3)), 10 000 (16 см(3)) и 25 000 (16 см(3)) прививных доз в полиэтиленовые или пластиковые флаконы соответствующей вместимости. Флаконы вакуумированы и герметично укупорены резиновыми пробками, укрепленными алюминиевыми колпачками."
"ПУЛВАК IB ПРАЙМЕР (POULVAC IB PRIMER)";"Расфасована по 4 см(3) (1000, 2000, 2500 и 5000 прививных доз) в полиэтиленовые или пластиковые флаконы соответствующей вместимости, герметично укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками. Флаконы после лиофилизации вакуумированы."
"СУВАКЦИН MH-ОДИН (SUVAXYN MH-ONE) сусп. д/инъекций";"Расфасована по 20 мл (10 доз), 100 мл (50 доз), 250 (125 доз) и 500 мл(250 доз) в пластиковые флаконы соответствующей вместимости. Флаконы герметично укупорены резиновыми пробками, укрепленными алюминиевыми колпачками."
"ИМПРОВАК (IMPROVAC) раствор д/инъекций";"Расфасован по 100 мл в полимерные флаконы соответствующей вместимости, укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками. Флаконы упакованы по 10 шт. в картонные коробки в комплекте с инструкцией по применению."
"АВАТЕК 150G (AVATEC 150G)";"Расфасован по 20 кг в герметично закрытых крафт-мешках."
"НАКСЕЛ (NAXCEL) сусп. д/инъекций";"Расфасована по 50 мл и 100 мл в стеклянные флаконы соответствующей вместимости, укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками. Каждый флакон помещают в индивидуальную картонную коробку в комплекте с инструкцией по применению."
"ДРАКСИН (DRAXXIN) раствор д/инъекций: 100 мг";"Расфасован по 50 мл, 100 мл, 250 мли 500 млв стеклянные флаконы, укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками. Каждый флакон упакован в картонную коробку в комплекте с инструкцией по применению."
"МЕКСИДОЛ-ВЕТ® (MEXIDOL-VET) таб. 50 мг";"Расфасованы по 10 таб. в контурные ячейковые упаковки из пленки поливинилхлоридной и фольги алюминиевой. По 1, 2, 3, 4, 5 контурных ячейковых упаковок вместе с инструкцией по применению помещены в картонную пачку."
"МЕКСИДОЛ-ВЕТ® (MEXIDOL-VET) таб. 125 мг";"Расфасованы по 10 таб. в контурные ячейковые упаковки из пленки поливинилхлоридной и фольги алюминиевой. По 1, 2, 3, 4, 5 контурных ячейковых упаковок вместе с инструкцией по применению помещены в картонную пачку."
"МЕКСИДОЛ-ВЕТ® (MEXIDOL-VET) раствор д/инъекций 25 мг";"Расфасован по 1 мл в стеклянные ампулы, стеклянные или полимерные флаконы, укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками. По 5 ампул или флаконов упакованы в контурную ячейковую упаковку из пленки поливинилхлоридной. По две контурные ячейковые упаковки помещены в картонную пачку вместе с инструкцией по применению."
"МЕКСИДОЛ-ВЕТ® (MEXIDOL-VET) раствор д/инъекций 50 мг";"Расфасован по 2 мл и 5 мл в стеклянные ампулы, стеклянные или полимерные флаконы, укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками. По 5 ампул или флаконов упакованы в контурную ячейковую упаковку из пленки поливинилхлоридной. По одной контурной ячейковой упаковке (для фасовки 5 мл) и по две контурные ячейковые упаковки (для фасовки 2 мл) помещены в картонную пачку вместе с инструкцией по применению."
"ФОСПРЕНИЛ (PHOSPRENYL)";"Расфасован по 10 или 50 мл в стеклянные флаконы соответствующей вместимости, укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками. Флаконы упакованы в картонные коробки вместе с инструкцией по применению."
"ГАМАВИТ (GAMAVIT)";"Расфасован по 6 мл, 10 мл и 100 мл в стеклянные флаконы соответствующей вместимости, укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками. Флаконы c препаратом по 6 мл и 10 мл укладывают в картонные коробки, флаконы по 100 мл укладывают в индивидуальные картонные пачки. Каждая единица упаковки снабжена инструкцией по применению."
"ГАМАПРЕН (GAMAPREN)";"Расфасован по 5 см(3) в стеклянные флаконы соответствующей вместимости, укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками. Флаконы укладывают по 1 шт. в картонные коробки вместе с инструкцией по применению."
